GHITM_1,EIF2S2_13,MARVELD1_4,EIF2S2_6,ARL5B_38,MARVELD1_10,ARL5B_24,SCAF8_27,MARVELD1_1,NEFH_9,ARL5B_8,MARVELD1_7,GHITM_17,NEFH_22,EIF2S2_5,SCAF8_26,ARL5B_42,EIF2S2_19,NEFH_11,SCAF8_36,EIF2S2_24,SCAF8_5,EIF2S2_22,MARVELD1_13,GHITM_4,SCAF8_9,GHITM_6,SCAF8_2,SCAF8_15,ARL5B_44,SCAF8_7,MARVELD1_23,NEFH_21,NEFH_13,GHITM_16,GHITM_12,SCAF8_35,SCAF8_1,EIF2S2_21,SCAF8_6,SCAF8_13,MARVELD1_17,SCAF8_4,MARVELD1_5,GHITM_15,SCAF8_25,GHITM_5,GHITM_18,ARL5B_49,ARL5B_7,ARL5B_4,NEFH_5,SCAF8_39,NEFH_28,SCAF8_21,NEFH_23,GHITM_19,NEFH_8,NEFH_24,SCAF8_3,ARL5B_37,GHITM_9,EIF2S2_15,SCAF8_32,SCAF8_23,NEFH_31,SCAF8_14,SCAF8_16,MARVELD1_8,ARL5B_6,ARL5B_51,ARL5B_21,ARL5B_41,NEFH_26,ARL5B_30,SCAF8_17,NEFH_17,ARL5B_26,MARVELD1_20,ARL5B_9,NEFH_16,NEFH_4,SCAF8_44,MARVELD1_15,ARL5B_29,ARL5B_14,ARL5B_31,NEFH_12,ARL5B_46,SCAF8_29,GHITM_10,MARVELD1_2,ARL5B_25,SCAF8_22,ARL5B_28,NEFH_20,NEFH_14,ARL5B_47,SCAF8_38,NEFH_6,EIF2S2_20,ARL5B_52,EIF2S2_16,ARL5B_2,NEFH_29,SCAF8_37,ARL5B_15,GHITM_3,ARL5B_53,EIF2S2_23,SCAF8_42,ARL5B_36,NEFH_15,GHITM_11,EIF2S2_7,NEFH_25,ARL5B_27,MARVELD1_22,MARVELD1_12,GHITM_13,GHITM_20,GHITM_8,NEFH_10,MARVELD1_16,EIF2S2_11,SCAF8_41,EIF2S2_10,ARL5B_3,NEFH_18,SCAF8_20,ARL5B_34,EIF2S2_8,SCAF8_11,ARL5B_10,SCAF8_40,EIF2S2_12,EIF2S2_4,ARL5B_39,ARL5B_40,NEFH_7,NEFH_3,MARVELD1_6,MARVELD1_11,ARL5B_35,MARVELD1_27,GHITM_7,MARVELD1_18,ARL5B_22,SCAF8_43,SCAF8_34,MARVELD1_25,ARL5B_23,MARVELD1_24,SCAF8_33,ARL5B_48,EIF2S2_3,NEFH_19,EIF2S2_2,ARL5B_11,ARL5B_13,ARL5B_32,SCAF8_8,EIF2S2_1,NEFH_2,SCAF8_10,NEFH_27,MARVELD1_21,SCAF8_18,ARL5B_33,MARVELD1_3,SCAF8_30,ARL5B_5,ARL5B_50,ARL5B_12,SCAF8_31,MARVELD1_9,SCAF8_19,ARL5B_43,MARVELD1_26,MARVELD1_14,GHITM_14,ARL5B_19,ARL5B_20,EIF2S2_17,ARL5B_16,ARL5B_1,GHITM_2,NEFH_30,MARVELD1_19,SCAF8_12,SCAF8_24,ARL5B_17,EIF2S2_18,ARL5B_45,NEFH_1,EIF2S2_9,EIF2S2_14,ARL5B_18,SCAF8_28,cell
1,0,1,2,2,2,3,0,3,0,2,0,0,0,8,7,1,0,1,5,9,5,9,1,8,1,5,1,0,0,0,0,0,4,5,6,0,0,3,2,2,0,2,0,4,3,7,4,0,1,2,0,1,0,2,0,0,0,0,1,1,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0,1,1,0,1,0,0,2,0,0,1,2,0,1,1,2,0,2,2,1,0,0,0,4,0,8,2,9,2,0,1,1,2,2,11,3,1,0,6,1,0,1,0,1,4,4,5,0,0,0,2,7,0,0,4,0,0,1,2,1,3,1,1,2,0,1,1,0,0,6,7,2,2,0,3,0,4,2,4,1,0,0,0,2,2,0,5,0,0,3,0,0,2,3,0,3,2,0,0,3,0,0,0,4,2,1,2,1,8,0,1,4,0,0,4,2,3,7,1,0,0,5,4,2,G11A5F4
2,0,0,0,0,1,1,0,0,0,5,0,0,0,2,25,0,0,0,0,6,1,3,0,1,1,4,3,0,1,0,0,0,0,2,2,1,0,1,1,0,1,4,0,2,1,7,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,1,2,0,0,1,4,0,2,0,0,1,16,0,1,0,0,0,4,0,0,0,4,0,1,1,1,1,0,2,0,0,2,0,0,2,6,0,3,0,0,4,0,1,1,5,3,0,0,2,0,0,1,0,0,3,6,6,2,0,0,1,1,2,0,2,0,0,1,0,2,2,0,3,0,0,3,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,1,1,7,2,0,0,0,0,4,4,0,6,0,0,0,2,4,1,H7D5B4
5,0,0,0,4,2,1,5,0,0,4,0,0,0,6,3,4,0,7,2,8,4,4,0,10,2,9,2,2,0,3,1,11,1,8,1,2,0,0,2,5,3,1,0,5,3,16,7,1,0,1,0,5,0,0,1,0,0,0,3,4,0,0,4,2,3,5,6,0,2,2,1,0,0,2,4,5,0,2,6,0,0,0,3,6,0,2,0,0,2,11,6,1,1,2,0,0,3,6,0,4,7,0,1,0,4,3,5,0,9,4,2,0,7,0,0,0,1,2,3,7,8,1,5,1,0,11,0,0,3,0,2,2,2,1,8,0,0,2,0,0,0,3,6,8,5,2,3,2,4,2,3,2,6,0,1,0,0,2,21,3,2,0,0,2,2,0,0,0,0,3,5,2,1,0,3,3,2,4,2,10,4,5,10,2,4,3,0,2,3,2,3,12,0,0,0,2,3,8,D11D2C4
11,1,3,0,1,1,3,12,3,1,2,2,0,0,35,13,1,3,0,16,57,2,30,6,35,8,36,7,5,4,12,3,0,4,19,12,22,7,0,10,7,10,8,0,17,7,11,13,0,3,5,1,9,2,3,0,0,3,0,9,8,0,3,9,4,3,11,8,1,8,2,2,2,0,5,13,8,3,2,5,0,0,14,5,11,6,10,0,7,12,11,5,9,7,1,0,0,5,11,3,37,5,22,10,0,5,1,5,6,46,7,7,0,27,0,0,3,2,4,20,23,22,0,0,2,9,44,3,0,5,4,2,9,14,11,32,3,6,6,1,5,3,1,4,16,17,9,5,2,11,2,11,9,12,2,3,0,6,9,8,7,4,0,0,13,2,5,5,1,4,17,7,2,5,7,5,6,3,12,0,23,1,7,57,9,4,25,0,1,14,5,4,57,8,0,0,31,8,13,E12D3H4
60,5,5,7,12,6,32,27,4,0,3,4,1,1,79,32,8,8,0,11,98,10,68,9,55,22,60,16,9,8,11,1,0,11,37,30,32,15,5,13,17,12,16,2,28,36,60,30,9,18,4,1,17,2,4,1,0,2,3,10,11,1,16,23,6,6,7,26,6,8,5,7,8,3,7,23,21,8,5,16,0,1,5,5,16,7,11,1,18,17,36,15,14,27,14,1,1,11,14,4,79,10,68,5,0,18,14,24,13,133,15,7,1,46,5,0,14,3,15,32,50,70,6,9,6,9,106,4,0,29,12,11,13,15,16,63,3,6,6,0,16,7,4,13,31,55,14,10,8,10,5,9,8,14,4,8,0,7,10,33,10,8,6,1,28,6,5,6,13,11,16,12,6,5,14,2,17,11,14,11,36,9,10,93,9,17,50,0,44,19,17,15,83,19,0,5,77,10,18,H11F1B4
5,1,0,0,1,0,3,0,0,0,1,0,0,0,4,3,2,0,1,4,14,0,7,2,5,0,3,1,0,0,1,0,2,2,2,2,3,3,0,0,2,2,0,1,1,0,5,2,0,1,3,0,2,3,0,0,0,0,0,0,1,0,0,5,1,3,4,2,2,2,0,2,1,0,2,1,2,0,0,2,1,0,1,0,0,1,1,0,1,0,1,0,2,0,1,0,0,1,2,1,7,1,10,0,0,1,1,2,0,8,7,2,0,5,0,1,2,0,1,2,3,0,0,0,0,0,6,0,0,2,2,0,2,1,1,7,0,0,1,0,2,0,0,1,5,3,0,1,0,1,0,1,0,0,2,0,0,0,1,4,3,0,1,0,0,0,1,4,0,0,1,0,0,0,0,2,1,2,2,0,1,3,5,17,0,2,6,0,2,3,1,2,5,3,0,1,6,1,1,D9C2F4
10,0,1,1,1,2,2,3,2,1,3,1,2,0,9,23,1,0,0,8,13,4,13,2,13,3,10,3,5,4,2,0,0,0,9,8,3,2,0,9,1,2,3,0,6,3,10,8,1,1,2,0,3,0,2,1,0,2,0,1,2,0,1,2,3,1,5,7,3,4,3,2,3,0,2,2,49,0,1,2,0,0,1,1,5,2,5,4,2,5,13,1,0,4,6,0,0,4,5,4,10,7,11,2,0,0,4,3,8,17,1,1,0,9,1,0,2,1,1,8,5,4,0,4,0,7,13,1,0,4,1,1,1,1,1,20,0,2,4,0,5,3,0,4,11,8,2,1,0,3,2,3,0,0,0,1,0,1,3,8,0,3,1,0,7,1,1,2,5,2,5,2,3,2,4,1,3,1,3,2,8,1,3,12,6,2,9,0,5,3,2,2,15,5,0,0,18,1,1,A8C3B4
62,3,12,4,13,17,26,49,16,0,24,25,2,37,152,60,18,9,2,40,213,28,158,15,147,37,126,29,18,30,21,5,8,29,111,85,50,27,3,42,20,23,46,10,92,43,114,94,8,23,21,6,55,10,16,2,5,3,2,32,32,3,8,47,18,15,28,49,22,43,8,21,13,0,22,34,27,21,16,30,0,6,27,18,59,15,20,3,33,29,83,31,24,50,24,1,2,14,17,4,210,29,146,24,0,34,30,50,18,238,49,42,1,138,3,0,27,7,17,75,119,127,5,11,5,30,153,7,0,43,47,9,48,22,32,126,2,16,27,0,23,16,16,23,111,114,29,20,18,34,7,34,22,33,10,10,0,11,32,48,38,38,1,0,38,10,10,19,21,10,26,19,21,28,25,39,24,41,23,28,74,33,34,171,19,17,98,2,24,48,44,29,180,27,0,9,136,32,46,A10E2G4
2,0,2,0,0,0,0,4,0,0,1,0,0,0,6,5,0,0,0,0,2,1,6,4,5,1,0,0,0,0,1,0,0,0,2,2,2,0,0,0,1,0,1,0,2,9,2,4,3,0,5,0,1,0,0,0,4,1,0,0,1,0,0,4,1,5,2,0,0,3,0,0,0,0,0,3,2,2,0,2,1,0,1,0,1,0,2,0,1,0,3,3,2,2,2,0,0,0,1,0,5,1,6,2,0,0,0,4,0,11,0,1,0,4,0,0,0,1,1,4,6,5,0,1,0,0,6,0,0,1,4,2,4,0,1,4,0,0,2,0,0,2,2,1,5,1,0,1,3,1,1,0,3,1,0,0,0,0,1,1,4,2,2,1,5,0,0,0,8,1,0,1,0,0,2,1,2,0,2,0,1,0,0,6,3,0,2,0,22,4,2,2,5,0,2,0,6,0,1,D10E1B4
7,1,1,1,2,0,1,3,0,0,0,0,0,0,13,12,4,0,0,1,11,1,21,3,14,3,4,5,2,1,3,0,1,1,6,6,7,1,0,2,2,2,2,1,4,3,8,3,1,6,1,0,5,0,1,0,0,0,0,2,5,0,0,3,2,4,2,2,0,11,4,5,3,0,0,5,29,2,1,5,0,1,2,0,5,1,2,0,8,3,7,3,5,8,10,0,3,1,1,7,19,3,11,8,0,3,3,11,5,20,2,2,0,4,0,0,3,0,1,7,7,7,0,1,3,5,24,1,0,9,1,0,3,2,4,13,0,0,4,1,4,0,2,4,22,10,4,3,1,2,4,3,1,3,1,3,0,2,7,9,7,5,0,0,5,1,1,2,0,0,6,4,5,2,3,0,2,1,3,2,7,7,7,11,5,3,3,0,1,5,8,9,10,6,0,0,12,5,4,A8A3C4
23,0,1,0,9,0,8,5,3,0,6,4,0,0,29,4,9,3,0,5,48,7,34,1,22,7,28,4,5,5,0,0,0,3,19,16,11,2,2,3,5,5,4,2,17,13,20,5,1,3,6,0,4,0,6,0,0,3,0,3,9,0,2,5,2,2,11,7,0,11,4,6,6,0,10,7,3,1,3,12,0,1,7,1,10,8,4,0,12,5,7,11,5,10,7,0,0,8,8,0,39,7,24,7,0,7,12,8,3,45,6,7,0,22,0,0,11,3,4,17,24,44,0,6,0,5,51,1,0,8,9,3,5,17,6,37,0,5,7,0,8,4,1,5,14,25,3,7,4,9,0,13,1,6,5,0,0,1,6,12,12,4,0,0,5,1,7,3,10,0,11,18,7,7,5,3,2,9,5,3,8,11,11,56,9,8,28,0,3,9,7,3,49,14,0,1,42,8,14,F7B1D4
13,1,0,0,1,3,1,9,3,0,7,4,0,0,18,8,4,0,0,1,25,0,16,1,19,1,10,5,4,0,4,0,0,3,11,6,3,4,0,4,0,6,1,1,12,5,12,7,2,1,1,0,5,0,6,0,0,0,0,1,4,0,0,9,1,2,4,3,1,2,4,0,5,0,0,5,4,0,1,2,0,0,2,2,3,2,5,1,2,5,6,3,0,5,5,0,2,1,3,0,25,1,14,1,0,4,2,3,6,33,3,0,0,12,0,0,3,1,2,6,11,18,2,4,0,1,23,0,0,4,2,2,2,6,4,8,2,0,2,0,0,3,5,5,5,10,3,1,0,2,1,2,2,5,2,2,0,0,4,6,3,4,0,0,3,0,0,0,1,4,3,6,1,0,2,3,2,0,3,4,10,2,4,28,4,2,11,0,7,6,2,4,18,3,0,0,11,3,4,C12C2C4
1,0,1,2,1,1,1,2,1,0,3,0,0,0,8,3,2,0,0,2,10,0,11,0,9,1,6,3,1,0,5,2,0,0,2,5,5,1,1,1,0,1,2,0,2,3,4,2,0,0,2,1,2,1,0,0,0,3,0,4,0,0,1,3,3,0,1,1,2,2,0,0,1,0,2,5,1,0,0,1,0,0,7,4,6,1,1,0,2,3,6,1,0,6,1,0,0,1,4,0,16,1,9,0,0,6,3,7,1,20,3,0,0,5,0,2,0,0,0,3,8,8,0,0,4,6,14,4,0,5,3,3,4,1,1,6,0,0,0,0,1,2,0,2,3,6,3,2,1,1,2,1,0,0,1,1,0,0,1,2,1,1,0,0,4,0,0,0,4,1,0,2,0,1,1,2,3,2,0,0,2,1,4,14,2,1,2,0,1,10,4,2,10,2,0,1,14,3,2,D9D1B4
80,2,14,7,20,23,20,26,11,2,30,23,2,1,100,48,12,9,0,27,163,14,116,9,100,13,102,22,20,13,24,3,2,7,59,58,92,15,8,29,33,23,27,3,62,31,95,59,4,17,21,4,29,1,13,1,3,4,1,14,23,2,9,23,10,12,21,25,17,38,8,20,15,0,14,36,13,7,12,23,2,2,8,15,24,14,24,1,26,24,65,19,22,20,19,1,4,19,19,2,145,17,84,11,0,23,23,39,22,215,35,30,0,92,8,0,23,3,16,53,100,88,2,18,4,17,127,12,0,22,21,20,20,40,27,85,8,12,16,2,19,6,21,18,52,76,9,13,8,11,8,19,16,22,12,11,1,14,18,27,31,14,10,0,19,4,9,7,19,7,25,33,20,15,20,13,20,10,16,13,67,21,26,155,14,27,89,0,19,28,49,36,135,46,1,1,127,31,25,F9F5C4
11,0,5,0,11,4,4,4,2,0,3,5,0,3,30,13,4,1,10,3,39,6,32,6,33,9,24,1,8,0,6,1,33,10,24,17,14,8,1,7,2,6,17,0,19,8,17,15,3,1,7,0,13,1,5,0,0,5,0,6,12,1,3,10,6,4,11,13,5,12,6,5,7,0,8,10,8,4,6,7,0,0,2,5,9,4,11,0,11,6,31,3,8,12,4,0,1,4,6,0,47,2,31,0,0,6,4,13,8,56,10,5,0,26,0,1,4,2,5,7,25,34,3,4,2,13,33,2,0,6,7,3,4,10,7,21,5,3,8,0,11,3,0,2,21,21,9,7,5,5,1,6,1,10,6,0,0,3,4,52,9,9,0,0,10,11,7,6,0,4,15,3,4,9,7,8,9,10,1,4,13,7,5,37,8,6,33,2,2,13,11,2,30,15,0,2,30,10,8,D11H1H4
159,11,20,22,42,30,38,77,20,0,56,32,10,2,262,115,46,12,4,49,454,58,296,39,309,71,270,66,60,40,41,17,6,66,188,159,101,61,21,74,77,31,67,5,160,77,272,169,24,51,59,4,78,10,26,0,5,6,3,48,72,10,13,68,40,15,74,54,43,69,26,52,53,2,34,85,53,16,23,62,2,12,43,26,84,56,85,2,79,55,179,58,39,64,57,0,11,32,72,6,379,50,289,37,0,70,66,118,51,485,76,56,0,315,10,0,52,16,40,176,283,290,5,33,13,67,329,20,0,69,58,21,84,63,59,279,10,45,57,3,35,16,34,40,93,308,50,39,33,50,34,66,50,73,30,15,0,19,60,119,58,62,16,1,69,39,19,37,43,19,55,62,51,53,64,48,58,48,46,46,191,61,57,407,42,74,250,2,38,59,63,70,356,75,1,15,336,74,75,G10C5F4
6,3,0,1,0,0,7,3,1,1,3,1,0,0,7,3,1,0,0,1,11,3,15,0,7,3,6,1,3,4,0,0,0,5,5,5,6,2,1,3,2,3,2,0,4,4,11,8,0,5,4,0,7,0,0,0,1,2,2,0,2,0,0,2,3,1,3,7,0,5,2,0,0,0,3,0,2,0,2,1,0,0,1,1,3,2,7,0,6,4,7,2,3,2,4,3,0,7,0,0,11,1,9,1,0,5,2,12,0,26,9,4,0,3,2,0,2,0,1,5,10,10,1,2,0,0,7,0,0,1,2,13,3,7,4,8,1,2,4,0,0,0,1,2,8,8,0,1,2,1,0,2,1,0,2,1,10,0,2,4,6,4,1,0,6,0,1,1,2,2,4,3,3,0,3,0,4,3,2,0,6,0,7,12,1,4,5,1,1,9,3,2,7,5,0,1,10,4,4,D7F6B4
3,0,0,1,1,0,0,3,0,0,3,0,0,0,3,10,3,5,0,1,9,0,6,0,4,1,2,1,1,1,1,0,1,0,1,3,2,0,0,2,0,1,2,0,1,5,6,3,2,2,0,1,1,0,0,1,0,1,2,0,3,0,0,1,2,2,2,8,0,3,0,0,0,0,1,0,4,0,1,0,1,0,0,0,4,0,1,0,4,2,6,0,0,1,0,1,0,0,0,2,11,0,6,0,0,0,1,0,0,5,2,1,0,3,0,0,2,0,2,4,4,3,0,2,0,1,6,1,1,0,1,8,0,0,1,3,0,0,1,0,1,0,0,2,3,3,0,1,0,0,0,0,3,4,0,0,2,0,0,4,1,0,0,0,4,0,0,0,0,2,0,3,2,2,1,0,0,0,1,2,1,5,0,5,0,2,6,0,1,2,0,6,2,2,0,0,10,0,0,B10A1D4
2,0,0,0,1,3,3,1,1,0,0,0,0,0,14,5,2,1,0,2,10,0,4,1,8,1,9,4,2,1,1,1,1,0,4,2,24,2,2,2,0,1,0,0,6,5,9,8,0,0,2,1,3,1,2,0,0,1,0,0,2,0,0,6,0,3,3,3,0,2,0,0,1,0,0,3,4,0,2,2,0,1,0,2,1,0,1,0,1,2,6,2,3,3,0,0,1,2,0,2,11,3,11,0,0,1,0,5,0,9,2,0,0,3,0,0,3,0,1,6,12,6,1,3,3,5,9,0,0,1,0,0,0,0,5,2,0,1,4,0,5,0,2,3,7,5,2,1,0,3,0,0,1,2,0,0,0,0,2,5,2,2,0,0,3,3,0,0,2,2,3,1,0,3,3,3,0,1,1,2,1,1,6,6,4,2,5,0,1,2,3,2,9,4,0,4,9,4,0,F10A1C4
6,0,1,0,4,2,0,3,0,0,1,0,0,0,14,3,2,0,0,3,12,4,14,0,9,4,6,1,2,4,5,0,1,0,4,5,5,5,2,2,4,3,0,0,5,4,11,5,0,5,0,0,3,3,1,0,0,1,0,0,5,0,5,1,1,1,7,5,1,0,2,1,1,0,0,1,1,0,3,1,0,0,0,0,3,2,2,0,6,1,2,1,2,5,1,0,1,3,1,1,14,4,16,0,0,2,2,5,1,18,3,2,0,4,0,0,3,0,1,4,2,7,0,0,0,2,23,0,0,2,0,0,2,4,5,7,0,2,3,0,2,1,4,3,3,4,1,2,4,6,2,2,0,5,1,0,0,2,1,5,3,1,1,0,2,1,0,0,6,1,6,2,2,4,0,1,1,3,1,3,4,4,2,20,1,3,5,0,1,3,2,0,15,3,0,1,9,4,1,E8C4D4
8,0,5,1,1,2,5,5,1,0,3,0,0,0,13,3,0,2,0,1,28,5,16,2,15,3,4,1,2,0,1,1,0,3,6,4,6,2,1,7,2,2,1,1,3,5,9,10,2,3,0,0,4,0,0,0,0,0,0,3,5,0,6,6,1,5,7,7,2,6,0,0,2,0,4,4,4,0,4,1,0,2,0,0,0,2,3,0,3,6,4,1,0,5,1,3,0,0,6,1,12,1,17,1,0,0,3,2,3,16,6,5,0,5,0,0,2,1,3,7,8,16,0,0,1,5,16,0,0,2,0,5,9,1,0,15,0,0,3,1,0,0,2,1,13,7,4,3,3,2,1,2,1,8,1,0,0,1,1,4,2,6,0,3,7,0,1,4,3,1,0,3,4,4,2,2,1,2,2,3,11,0,5,15,3,3,3,1,6,4,3,9,13,0,0,4,11,3,4,H11A3C4
10,0,0,0,3,3,2,1,0,0,2,0,2,2,6,3,1,8,11,2,11,1,7,0,7,6,4,2,2,1,0,1,10,0,6,7,3,1,0,6,0,4,4,0,1,10,14,2,2,5,2,1,3,2,3,0,0,0,0,1,4,0,0,1,2,7,4,4,1,2,1,0,0,0,4,4,2,0,1,2,0,0,1,3,0,2,2,0,1,0,7,2,3,5,2,3,3,0,3,0,20,1,9,2,0,1,3,1,2,9,10,0,0,9,0,0,1,3,3,2,6,5,1,1,0,2,9,0,0,3,1,1,3,4,3,10,0,0,2,0,10,0,1,2,4,5,1,3,1,3,1,4,1,1,4,0,0,0,4,25,4,5,0,0,2,0,0,7,4,0,1,0,3,0,6,3,0,0,3,0,4,2,18,26,0,5,4,0,1,4,1,4,16,1,0,0,9,4,5,G11A1B4
16,0,1,2,4,6,1,4,5,0,12,5,2,1,26,12,5,2,0,7,49,9,24,5,22,8,26,7,5,1,10,0,1,4,18,16,22,5,1,7,10,7,9,1,22,10,18,10,0,3,3,0,9,3,2,0,0,3,0,6,6,0,1,10,8,3,8,7,2,4,2,6,4,0,3,4,6,2,7,6,0,0,3,2,6,8,8,0,6,11,19,7,5,9,5,0,0,6,4,0,33,3,36,2,0,5,4,17,4,43,11,9,0,28,2,0,4,0,4,20,22,19,0,6,1,9,43,0,0,9,8,6,9,11,10,21,1,5,5,0,3,2,3,1,14,22,9,3,6,5,4,5,4,4,6,0,1,3,7,6,7,3,2,0,7,0,1,6,7,2,7,9,8,6,7,9,5,1,4,5,12,5,10,35,6,6,27,0,9,8,12,7,23,4,0,2,21,12,11,F9D5F4
7,0,1,0,0,0,2,4,0,0,2,0,0,0,22,5,1,2,0,6,20,4,23,2,11,2,10,4,2,5,5,0,0,3,6,9,2,3,1,4,6,4,1,2,3,3,17,8,2,1,4,1,5,2,0,0,0,0,1,4,2,0,1,2,3,3,5,5,0,2,5,2,6,0,5,5,6,2,1,3,3,0,1,0,4,5,6,0,6,5,5,2,1,3,3,1,0,2,5,0,20,5,18,2,0,4,7,7,1,23,4,2,0,10,1,2,2,0,3,7,11,10,1,1,0,4,23,2,0,3,1,0,5,5,8,14,0,0,2,0,1,0,0,2,14,8,2,1,1,2,0,3,0,4,3,2,0,1,5,6,6,3,1,0,5,0,0,0,3,0,5,0,1,2,7,2,0,4,2,0,5,6,3,32,2,2,6,1,1,9,4,6,17,5,0,0,14,6,6,A9H1F4
34,1,3,1,13,11,15,18,5,0,12,5,4,4,57,27,9,4,0,14,82,10,78,4,59,19,66,11,11,12,15,0,2,9,44,30,33,8,3,24,19,6,18,3,35,14,38,28,6,7,12,3,11,7,6,1,1,1,0,9,11,0,3,19,9,6,13,27,3,8,3,15,3,0,6,15,10,4,4,8,0,0,6,0,17,17,8,0,14,13,43,10,18,23,12,0,0,11,19,1,74,13,55,6,0,14,19,25,13,107,21,12,1,45,3,0,7,5,6,47,59,87,2,3,7,24,73,6,0,10,16,7,23,13,13,55,2,8,16,1,14,4,3,12,17,47,6,7,8,10,6,20,9,16,10,2,0,0,7,36,18,12,1,0,15,10,2,12,13,7,15,18,16,15,16,3,9,12,4,7,38,12,22,89,11,8,60,0,10,19,15,16,78,20,1,2,58,17,8,B7A5C4
25,3,4,2,7,9,5,13,3,0,8,3,1,1,31,9,8,3,1,7,71,7,30,6,35,22,34,7,20,5,2,3,0,4,68,11,15,9,2,13,17,10,13,0,16,13,16,18,1,7,14,5,15,2,5,2,0,1,2,6,12,1,2,11,5,10,12,27,10,9,4,3,4,1,11,22,11,7,4,4,2,0,2,1,11,2,9,0,10,9,13,8,8,15,8,0,3,6,6,0,67,10,38,9,0,7,11,17,9,87,11,7,0,35,0,1,15,1,7,13,66,41,2,6,5,8,46,19,0,7,4,8,12,11,7,32,4,2,11,1,27,4,2,11,32,28,4,10,11,6,3,8,12,11,7,2,1,5,9,12,16,10,0,2,20,3,10,6,14,0,9,4,13,4,8,2,10,8,2,3,12,7,26,42,10,18,31,0,6,13,19,15,38,10,0,4,28,11,2,B9G4G4
32,12,10,4,10,12,18,20,8,0,16,11,0,0,78,30,15,2,0,22,88,14,58,16,40,8,45,17,18,10,8,5,0,14,42,29,31,20,2,16,20,11,24,2,25,15,47,45,5,12,14,1,20,1,8,1,3,2,14,11,19,0,3,12,12,6,17,11,4,21,9,12,11,2,7,28,10,6,7,14,0,1,7,7,12,10,17,2,22,16,51,20,16,23,5,7,0,15,15,1,75,14,53,16,0,21,19,22,9,110,25,27,0,37,0,0,16,2,9,42,37,42,6,14,6,11,65,2,0,14,16,112,43,41,12,55,4,5,11,0,15,3,10,14,19,53,13,19,5,12,8,16,12,23,12,2,32,3,15,28,28,9,2,1,19,2,2,9,17,3,21,10,14,5,14,14,14,9,14,8,33,10,22,84,13,18,39,3,8,71,31,20,64,16,3,4,65,26,19,D7A2G4
5,0,0,0,1,0,2,4,1,0,0,0,0,0,6,5,1,0,0,0,9,0,3,1,2,3,6,1,2,1,2,1,0,1,2,0,2,1,0,0,0,0,0,0,3,1,3,1,1,0,0,0,1,0,1,0,0,1,0,0,3,0,0,2,1,3,2,0,0,2,1,1,0,0,1,4,0,0,3,3,0,0,0,0,1,1,3,0,1,3,1,3,1,2,0,0,0,0,0,0,2,1,4,0,0,0,2,1,2,8,1,0,0,1,0,0,5,0,0,2,1,0,1,1,0,1,6,0,0,0,1,0,2,0,1,3,1,0,2,0,0,0,1,0,2,2,3,0,1,0,0,3,0,1,0,0,0,0,0,1,3,2,1,0,0,1,0,1,0,1,4,0,0,0,0,0,1,1,0,0,0,6,2,4,1,1,3,0,1,3,0,3,7,1,0,0,9,2,2,E12C3A4
6,0,0,1,3,2,1,3,2,0,6,0,0,0,9,5,2,0,0,5,12,1,13,3,19,5,11,2,1,2,2,0,0,1,8,4,1,4,0,4,2,3,3,0,8,4,11,6,0,2,0,0,6,1,2,0,1,1,0,2,4,0,0,2,0,0,4,3,0,3,1,1,2,0,3,5,1,0,2,1,0,0,0,1,2,7,3,0,2,2,6,2,0,8,7,0,1,0,1,1,5,2,8,1,0,0,2,6,0,17,2,2,0,3,1,0,3,0,4,7,7,6,0,0,0,3,14,0,0,2,7,2,2,2,3,9,0,1,2,0,1,0,1,1,2,5,2,0,4,0,1,0,1,0,0,0,2,0,1,2,1,0,0,0,3,1,0,3,0,0,4,3,1,1,3,0,1,5,1,1,6,3,3,10,3,0,16,0,1,5,3,3,11,3,0,0,9,1,3,D7H3A4
17,3,0,2,6,1,0,8,2,0,3,2,0,1,21,11,8,2,0,5,18,4,11,3,11,7,17,10,12,3,3,4,0,5,11,8,23,3,0,6,4,2,3,1,11,9,10,5,1,7,12,1,11,2,2,1,0,3,0,5,8,2,2,6,5,8,8,10,2,7,5,7,1,0,7,8,7,2,6,7,0,0,5,1,8,2,4,1,16,2,10,1,4,9,5,0,0,4,8,1,27,3,19,6,0,5,5,7,10,24,6,5,1,15,0,0,7,1,2,10,14,20,1,0,1,11,18,1,0,7,7,0,13,6,8,10,2,6,5,1,7,4,2,4,12,11,10,5,2,17,1,4,1,12,1,0,0,0,3,11,6,8,0,0,13,3,2,7,4,0,4,12,2,3,3,4,5,10,4,0,11,8,5,22,7,4,12,0,14,9,8,7,18,9,0,1,8,7,8,D8H6E4
